year,level,conference,author,title,isBest
2015,"A","MICRO","Shinpei Kato","An Open Approach to Autonomous Vehicles",false
2015,"A","PLDI","Danfeng Zhang","Diagnosing type errors with class",true
2015,"A","PLDI","Derek Hoiem","Diagnosing error in object detectors",true
2015,"A","PLDI","James R. Wilcox","Verdi: a framework for implementing and formally verifying distributed systems",false
2015,"A","PLDI","John K. Feser","Synthesizing data structure transformations from input-output examples",false
2015,"A","PLDI","Nuno P. Lopes","Provably correct peephole optimizations with alive",true
2015,"A","PLDI","Pavel Panchekha","Automatically improving accuracy for floating point expressions",true
2015,"A","RTSS","Abusayeed Saifullah","Schedulability Analysis under Graph Routing in WirelessHART Networks",false
2015,"A","RTSS","Micaiah Chisholm","Cache Sharing and Isolation Tradeoffs in Multicore Mixed-Criticality Systems",false
2015,"A","RTSS","Pontus Ekberg","Uniprocessor Feasibility of Sporadic Tasks Remains coNP-Complete under Bounded Utilization",true
2015,"A","RTSS","Sanjoy K. Baruah","MC-Fluid: Simplified and Optimally Quantified",false
2015,"A","S&P","Fangfei Liu","Last-Level Cache Side-Channel Attacks are Practical",false
2015,"A","S&P","Guy Zyskind","Decentralizing Privacy: Using Blockchain to Protect Personal Data",false
2015,"A","S&P","Henry Corrigan-Gibbs","Riposte: An Anonymous Messaging System Handling Millions of Users.",true
2015,"A","S&P","Joseph Bonneau","SoK: Research Perspectives and Challenges for Bitcoin and Cryptocurrencies",false
2015,"A","SIGCOMM","Arjun Singh","Jupiter Rising: A Decade of Clos Topologies and Centralized Control in Google's Datacenter Network.",false
2015,"A","SIGCOMM","Manikanta Kotaru","SpotFi: Decimeter Level Localization Using WiFi",false
2015,"A","SIGCOMM","Stefano Vissicchio","Central Control Over Distributed Routing",true
2015,"A","SIGCOMM","Xiaoqi Yin","A Control-Theoretic Approach for Dynamic Adaptive Video Streaming over HTTP",false
2015,"A","SIGGRAPH","Carolina Cruz-Neira","The renaissance of VR: are we going to do it right this time?",false
2015,"A","SIGGRAPH","Pascal Lecocq","Accurate analytic approximations for real-time specular area lighting.",true
2015,"A","SIGGRAPH",,"Special Interest Group on Computer Graphics and Interactive Techniques Conference, SIGGRAPH '15, Los Angeles, CA, USA, August 9-13, 2015, Panels",false
2015,"A","SIGIR","Aliaksei Severyn","Learning to Rank Short Text Pairs with Convolutional Deep Neural Networks",false
2015,"A","SIGIR","Aliaksei Severyn","Twitter Sentiment Analysis with Deep Convolutional Neural Networks",false
2015,"A","SIGIR","Claudio Lucchese","QuickScorer: A Fast Algorithm to Rank Documents with Additive Ensembles of Regression Trees",true
2015,"A","SIGIR","Julian J. McAuley","Image-Based Recommendations on Styles and Substitutes",false
2015,"A","SIGMOD","Junhao Gan","DBSCAN Revisited: Mis-Claim, Un-Fixability, and Approximation",true
2015,"A","SIGMOD","Michael Armbrust","Spark SQL: Relational Data Processing in Spark",false
2015,"A","SIGMOD","Sanjeev Kulkarni","Twitter Heron: Stream Processing at Scale",false
2015,"A","SIGMOD","Youze Tang","Influence Maximization in Near-Linear Time: A Martingale Approach",false
2015,"A","SOSP","Aleksandar Dragojevic","No compromises: distributed transactions with consistency, availability, and performance",false
2015,"A","SOSP","Charlie Curtsinger","Coz: finding code that counts with causal profiling.",true
2015,"A","SOSP","Haogang Chen","Using Crash Hoare logic for certifying the FSCQ file system",false
2015,"A","SOSP","Shoumik Palkar","E2: a framework for NFV applications",false
2015,"A","SOSP","Zeyuan Allen Zhu","Using Optimization to Break the Epsilon Barrier: A Faster and Simpler Width-Independent Algorithm for Solving Positive Linear Programs in Parallel.",true
2015,"A","STOC","Alexandr Andoni","Optimal Data-Dependent Hashing for Approximate Near Neighbors.",false
2015,"A","STOC","Cynthia Dwork","Preserving Statistical Validity in Adaptive Data Analysis.",false
2015,"A","STOC","James R. Lee","Lower bounds on the size of semidefinite programming relaxations.",true
2015,"A","STOC","Michael B. Cohen","Dimensionality Reduction for k-Means Clustering and Low Rank Approximation.",false
2015,"A","STOC","Zeev Dvir","2-Server PIR with sub-polynomial communication.",true
2015,"A","USENIX ATC","Baptiste Lepers","Thread and memory placement on NUMA systems: asymmetry matters",true
2015,"A","USENIX ATC","Jacob Nelson","Latency-tolerant software distributed shared memory",true
2015,"A","USENIX ATC","Xiaowei Zhu","GridGraph: Large-Scale Graph Processing on a Single Machine Using 2-Level Hierarchical Partitioning",false
2015,"A","USENIX ATC","Xingbo Wu","LSM-trie: An LSM-tree-based Ultra-Large Key-Value Store for Small Data Items",false
2015,"A","USENIX Security","Daniel Gruss","Cache Template Attacks: Automating Attacks on Inclusive Last-Level Caches",false
2015,"A","USENIX Security","David A. Ramos","Under-Constrained Symbolic Execution: Correctness Checking for Real Code",true
2015,"A","USENIX Security","Kyle Soska","Measuring the Longitudinal Evolution of the Online Anonymous Marketplace Ecosystem.",false
2015,"A","USENIX Security","Nicholas Carlini","Control-Flow Bending: On the Effectiveness of Control-Flow Integrity",false
2015,"A","VLDB","Avery Ching","One Trillion Edges: Graph Processing at Facebook-Scale.",false
2015,"A","VLDB","Fei Li","Constructing an Interactive Natural Language Interface for Relational Databases.",true
2015,"A","VLDB","Narayanan Sundaram","GraphMat: High performance graph analytics made productive.",false
2015,"A","VLDB","Tyler Akidau","The dataflow model: a practical approach to balancing correctness, latency, and cost in massive-scale, unbounded, out-of-order data processing",false
2015,"A","WWW","Arnab Sinha","An Overview of Microsoft Academic Service (MAS) and Applications",false
2015,"A","WWW","Jian Tang","LINE: Large-scale Information Network Embedding.",false
2015,"A","WWW","Philipp Singer","HypTrails: A Bayesian Approach for Comparing Hypotheses About Human Trails on the Web",true
2015,"A","WWW","Suvash Sedhain","AutoRec: Autoencoders Meet Collaborative Filtering",false
2015,"B","ACSAC","Jing (Dave) Tian","Defending Against Malicious USB Firmware with GoodUSB",false
2015,"B","ACSAC","Mohammed H. Almeshekah","ErsatzPasswords: Ending Password Cracking and Detecting Password Leakage",true
2015,"B","ACSAC","Sankardas Roy","Experimental Study with Real-world Data for Android App Security Analysis using Machine Learning",false
2015,"B","ACSAC","Simone Mutti","BareDroid: Large-Scale Analysis of Android Apps on Real Devices",false
2015,"B","CIKM","Alessandro Sordoni","A Hierarchical Recurrent Encoder-Decoder for Generative Context-Aware Query Suggestion",false
2015,"B","CIKM","Kateryna Tymoshenko","Assessing the Impact of Syntactic and Semantic Structures for Answer Passages Reranking",true
2015,"B","CIKM","Shaosheng Cao","GraRep: Learning Graph Representations with Global Structural Information",false
2015,"B","CIKM","Tom Kenter","Short Text Similarity with Word Embeddings",false
2015,"B","DAC","Ahmad-Reza Sadeghi","Security and privacy challenges in industrial internet of things",false
2015,"B","DAC","Korosh Vatanparvar","Battery lifetime-aware automotive climate control for electric vehicles",true
2015,"B","DAC","Lucas Davi","HAFIX: hardware-assisted flow integrity extension",true
2015,"B","DAC","Muhammad Shafique","A low latency generic accuracy configurable adder",false
2015,"B","DAC","Ray Beaulieu","The SIMON and SPECK lightweight block ciphers",false
2015,"B","DATE","Matt Poremba","DESTINY: a tool for modeling emerging 3D NVM and eDRAM caches",false
2015,"B","DATE","Qian Zhang","ApproxANN: an approximate computing framework for artificial neural network",false
2015,"B","DATE","Said Hamdioui","Memristor based computation-in-memory architecture for data-intensive applications",false
2015,"B","FPGA","Chen Zhang","Optimizing FPGA-based Accelerator Design for Deep Convolutional Neural Networks",false
2015,"B","FPGA","Martin Langhammer","Floating-Point DSP Block Architecture for FPGAs",false
2015,"B","FPGA","Mohamed S. Abdelfattah","Take the Highway: Design for Embedded NoCs on FPGAs",true
2015,"B","FPGA","Ren Chen","Energy and Memory Efficient Mapping of Bitonic Sorting on FPGA",false
2015,"B","ICRA","Ji Zhang","Visual-lidar odometry and mapping: low-drift, robust, and fast",false
2015,"B","ICRA","Joseph Redmon","Real-time grasp detection using convolutional neural networks.",false
2015,"B","ICRA","Joshua Hernandez","Observability, identifiability and sensitivity of vision-aided inertial navigation",true
2015,"B","ICRA","Lorenz Meier","PX4: A node-based multithreaded open source robotics framework for deeply embedded platforms",false
2015,"B","IMC","Huandong Wang","Understanding Mobile Traffic Patterns of Large Scale Cellular Towers in Urban Environment",false
2015,"B","IMC","Le Chen","Peeking Beneath the Hood of Uber",false
2015,"B","IMC","Matthew J. Luckie","Resilience of Deployed TCP to Blind Attacks",true
2015,"B","IMC","paul emmerich","MoonGen: A Scriptable High-Speed Packet Generator.",false
2015,"B","IPSN","Bo Wei","Radio-based device-free activity recognition with radio frequency interference",false
2015,"B","IPSN","Chieh-Jan Mike Liang","SIFT: building an internet of safe things",false
2015,"B","IPSN","Dimitrios Lymberopoulos","A realistic evaluation and comparison of indoor location technologies: experiences and lessons learned",false
2015,"B","IPSN","Gian Pietro Picco","Geo-referenced proximity detection of wildlife with WildScope: design and characterization",true
2015,"B","ISSTA","Christoffer Quist Adamsen","Systematic execution of Android test suites in adverse conditions",true
2015,"B","ISSTA","Daniel Jirak","Monitoring the survival of islet transplants by MRI using a novel technique for their automated detection and quantification.",true
2015,"B","ISSTA","Haoyu Wang","WuKong: a scalable and accurate two-phase approach to Android app clone detection",false
2015,"B","ISSTA","Milos Gligoric","Practical regression test selection with dynamic file dependencies",false
2015,"B","ISSTA","Zichao Qi","An analysis of patch plausibility and correctness for generate-and-validate patch generation systems",false
2015,"B","ITS","Alexandru Dancu","Gesture bike: examining projection surfaces and turn signal systems for urban cycling",false
2015,"B","ITS","Hiroki Yamamoto","EnchanTable: Displaying a Vertically Standing Mid-air Image on a Table Surface using Reflection",true
2015,"B","ITS","John Mills","Connected Paper, EKKO and Analytic Futures: News and Paper Data",true
2015,"B","ITS","Robert Xiao","Estimating 3D Finger Angle on Commodity Touchscreens",false
2015,"B","ITS","Tiago João Vieira Guerreiro","Blind People Interacting with Large Touch Surfaces: Strategies for One-handed and Two-handed Exploration",true
2015,"B","ITS","Ulrike Kister","BodyLenses: Embodied Magic Lenses and Personal Territories for Wall Displays",false
2015,"B","ITS","Yang Zhang","Quantifying the Targeting Performance Benefit of Electrostatic Haptic Feedback on Touchscreens",true
2015,"B","LISA","jayanta basak","Dynamic Provisioning of Storage Workloads",false
2015,"B","LISA","jidong xiao","Hyperprobe: Towards Virtual Machine Extrospection",true
2015,"B","LISA","yuuki takano","SF-TAP: Scalable and Flexible Traffic Analysis Platform Running on Commodity Hardware",false
2015,"B","MobiHoc","Dan Peng","Pay as How Well You Do: A Quality Based Incentive Mechanism for Crowdsensing",false
2015,"B","MobiHoc","Haiming Jin","Quality of Information Aware Incentive Mechanisms for Mobile Crowd Sensing Systems",false
2015,"B","MobiHoc","Jian Liu","Tracking Vital Signs During Sleep Leveraging Off-the-shelf WiFi",false
2015,"B","MobiHoc","Xu Zhang","WATCH: WiFi in Active TV Channels",true
2015,"B","MobiSys","Kyungmin Lee","Outatime: Using Speculation to Enable Low-Latency Continuous Interaction for Mobile Cloud Gaming",true
2015,"B","MobiSys","Mark S. Gordon","Accelerating Mobile Applications through Flip-Flop Replication",true
2015,"B","MobiSys","Rajalakshmi Nandakumar","Contactless Sleep Apnea Detection on Smartphones.",false
2015,"B","MobiSys","Sangki Yun","Turning a Mobile Device into a Mouse in the Air",false
2015,"B","MobiSys","Zhice Yang","Wearables Can Afford: Light-weight Indoor Positioning with Visible Light",false
2015,"B","NSDI","Ashish Vulimiri","Global Analytics in the Face of Bandwidth and Regulatory Constraints.",false
2015,"B","NSDI","Ben Pfaff","The Design and Implementation of Open vSwitch.",true
2015,"B","NSDI","Dan R. K. Ports","Designing Distributed Systems Using Approximate Synchrony in Data Center Networks.",true
2015,"B","NSDI","Kay Ousterhout","Making Sense of Performance in Data Analytics Frameworks.",false
2015,"B","NSDI","Matthew P. Grosvenor","Queues Don't Matter When You Can JUMP Them!",true
2015,"B","PODS","Paraschos Koutris","The Data Complexity of Consistent Query Answering for Self-Join-Free Conjunctive Queries Under Primary Key Constraints",false
2015,"B","PODS","Paul Beame","Symmetric Weighted First-Order Model Counting.",false
2015,"B","PODS","Sudipto Guha","Vertex and Hyperedge Connectivity in Dynamic Graph Streams",false
2015,"B","RTAS","Connor Imes","POET: a portable approach to minimizing energy under soft real-time constraints",false
2015,"B","RTAS","Husheng Zhou","GPES: a preemptive execution system for GPGPU computing",false
2015,"B","RTAS","Martin Hoffmann","dOSEK: the design and implementation of a dependability-oriented static embedded kernel",true
2015,"B","RTAS","Mohamed Hassan","A framework for scheduling DRAM memory accesses for multi-core mixed-time critical systems",false
2015,"B","SIGMETRICS","Justin Meza","A Large-Scale Study of Flash Memory Failures in the Field",false
2015,"B","SIGMETRICS","Kristen Gardner","Reducing Latency via Redundant Requests: Exact Analysis",false
2015,"B","SIGMETRICS","Sanjib Sur","60 GHz Indoor Networking through Flexible Beams: A Link-Level Profiling",false
2015,"B","SODA","Amir Abboud","More applications of the polynomial method to algorithm design",false
